alias,categary_alias,categary_title,latitude,longitude,display_phone,,image_url,,location.address1,location.city,name,phone,price,rating,url
taylor-street-coffee-shop-san-francisco,burgers,Fast Food,37.7856803,-122.4114826,(415) 567-4031,,https://s3-media3.fl.yelpcdn.com/bphoto/btpwqav_aHyzFyOGNp9p2Q/o.jpg,,375 Taylor St,San Francisco,Taylor Street Coffee Shop,14155674031,$$,4,https://www.yelp.com/biz/taylor-street-coffee-shop-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
muraccis-japanese-curry-and-grill-san-francisco,japacurry,Japanese,37.791036,-122.404233,(415) 773-1101,,https://s3-media3.fl.yelpcdn.com/bphoto/pqGATapVx1nBqX1pVyQDKA/o.jpg,,307 Kearny St,San Francisco,Muracci's Japanese Curry & Grill,14157731101,$$,4,https://www.yelp.com/biz/muraccis-japanese-curry-and-grill-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
5a5-steak-lounge-san-francisco-4,steak,Steakhouses,37.7969972,-122.4000609,(415) 989-2539,,https://s3-media2.fl.yelpcdn.com/bphoto/wX47uFBFTQT1HxSukw8oSQ/o.jpg,,244 Jackson St,San Francisco,5A5 Steak Lounge,14159892539,$$$,4,https://www.yelp.com/biz/5a5-steak-lounge-san-francisco-4?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
lands-end-san-francisco,parks,Parks,37.78650818,-122.5061411,,,https://s3-media2.fl.yelpcdn.com/bphoto/TpwVWWREZbaosG8YhlpSVA/o.jpg,,Seal Rock Dr & El Camino Del Mar,San Francisco,Lands End,,,5,https://www.yelp.com/biz/lands-end-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
liguria-bakery-san-francisco,bakeries,Bakeries,37.80153,-122.40916,(415) 421-3786,,https://s3-media3.fl.yelpcdn.com/bphoto/J9sasfnhsyNzSOmGIXjmNA/o.jpg,,1700 Stockton St,San Francisco,Liguria Bakery,14154213786,$,4.5,https://www.yelp.com/biz/liguria-bakery-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
milkbomb-ice-cream-san-francisco-3,icecream,Desserts,37.76475,-122.40077,(415) 780-4429,,https://s3-media2.fl.yelpcdn.com/bphoto/_4XvF3LXK_a5YejNevOgDg/o.jpg,,1717 17th St,San Francisco,Milkbomb Ice Cream,14157804429,$,4.5,https://www.yelp.com/biz/milkbomb-ice-cream-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
golden-gate-fortune-cookies-san-francisco,bakeries,Bakeries,37.79577,-122.40725,(415) 781-3956,,https://s3-media2.fl.yelpcdn.com/bphoto/VY7cGD66bdHWNLd4h-YRCQ/o.jpg,,56 Ross Aly,San Francisco,Golden Gate Fortune Cookies,14157813956,$,4.5,https://www.yelp.com/biz/golden-gate-fortune-cookies-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
ruths-chris-steak-house-san-francisco,steak,Steakhouses,37.7905481,-122.4226117,(415) 673-0557,,https://s3-media2.fl.yelpcdn.com/bphoto/tQNAjQp2HBKImKq_ce-c2g/o.jpg,,1601 Van Ness Ave,San Francisco,Ruth's Chris Steak House,14156730557,$$$,4,https://www.yelp.com/biz/ruths-chris-steak-house-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
roys-restaurant-san-francisco-3,seafood,Seafood,37.7881,-122.3991,(415) 777-0277,,https://s3-media3.fl.yelpcdn.com/bphoto/MojcoXubGedGlpbzjxIFhQ/o.jpg,,575 Mission St,San Francisco,Roy's Restaurant,14157770277,$$$,4,https://www.yelp.com/biz/roys-restaurant-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
skool-san-francisco,seafood,Seafood,37.7685097,-122.4021363,(415) 255-8800,,https://s3-media4.fl.yelpcdn.com/bphoto/47i057bRXAm_sIvA2obD5A/o.jpg,,1725 Alameda St,San Francisco,Skool,14152558800,$$,4,https://www.yelp.com/biz/skool-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
lime-tree-southeast-asian-kitchen-san-francisco,singaporean,Singaporean,37.764337,-122.462736,(415) 665-1415,,https://s3-media1.fl.yelpcdn.com/bphoto/iRZNWChTPlQO4VyqD5Q_hw/o.jpg,,450 Irving St,San Francisco,Lime Tree Southeast Asian Kitchen,14156651415,$,4,https://www.yelp.com/biz/lime-tree-southeast-asian-kitchen-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
hops-and-hominy-san-francisco,southern,Southern,37.789312,-122.405731,(415) 373-6341,,https://s3-media3.fl.yelpcdn.com/bphoto/4Z6aoVQ3fnpxdtKZyue1Ww/o.jpg,,1 Tillman Pl,San Francisco,Hops & Hominy,14153736341,$$,4,https://www.yelp.com/biz/hops-and-hominy-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
mourad-restaurant-san-francisco,moroccan,Moroccan,37.78661,-122.4,(415) 660-2500,,https://s3-media1.fl.yelpcdn.com/bphoto/_TDU52yByCyd71l373RQCw/o.jpg,,140 New Montgomery St,San Francisco,Mourad Restaurant,14156602500,$$$,4,https://www.yelp.com/biz/mourad-restaurant-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bistro-central-parc-san-francisco,french,French,37.775023,-122.44427,(415) 931-7272,,https://s3-media2.fl.yelpcdn.com/bphoto/JK-Y38_BmMpO5mXdC2XRjA/o.jpg,,560 Central Ave,San Francisco,Bistro Central Parc,14159317272,$$$,4.5,https://www.yelp.com/biz/bistro-central-parc-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
saru-sushi-bar-san-francisco,sushi,Japanese,37.751706,-122.4288283,(415) 400-4510,,https://s3-media1.fl.yelpcdn.com/bphoto/5-ugy01zjSvudVsfdhmCsA/o.jpg,,3856 24th St,San Francisco,Saru Sushi Bar,14154004510,$$$,4.5,https://www.yelp.com/biz/saru-sushi-bar-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
truly-mediterranean-san-francisco,mediterranean,Mediterranean,37.764755,-122.422263,(415) 252-7482,,https://s3-media1.fl.yelpcdn.com/bphoto/fJ1MCDi-ql9_1oj8KToR6Q/o.jpg,,3109 16th St,San Francisco,Truly Mediterranean,14152527482,$,4,https://www.yelp.com/biz/truly-mediterranean-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
susiecakes-san-francisco,bakeries,Bakeries,37.80045,-122.4381,(415) 474-2253,,https://s3-media2.fl.yelpcdn.com/bphoto/TNBBYju982dBLyvn22pbUw/o.jpg,,2109 Chestnut St,San Francisco,SusieCakes,14154742253,$$,4,https://www.yelp.com/biz/susiecakes-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
stella-pastry-and-cafe-san-francisco,bakeries,Bakeries,37.79918,-122.40828,(415) 986-2914,,https://s3-media1.fl.yelpcdn.com/bphoto/RbEZh-SPDgIuX3DngcaS5w/o.jpg,,446 Columbus Ave,San Francisco,Stella Pastry & Cafe,14159862914,$,4,https://www.yelp.com/biz/stella-pastry-and-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
kin-khao-san-francisco-2,thai,Thai,37.78522788,-122.4093481,(415) 362-7456,,https://s3-media1.fl.yelpcdn.com/bphoto/zHz6-HG5XuXSZJq2FvNmsQ/o.jpg,,55 Cyril Magnin St,San Francisco,Kin Khao,14153627456,$$,4,https://www.yelp.com/biz/kin-khao-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
honey-honey-cafe-and-crepery-san-francisco,breakfast_brunch,Breakfast & Brunch,37.787835,-122.41152,(415) 351-2423,,https://s3-media1.fl.yelpcdn.com/bphoto/wyuWE9-loUjILF_b8dVTkw/o.jpg,,599 Post St,San Francisco,Honey Honey Cafe and Crepery,14153512423,$$,4,https://www.yelp.com/biz/honey-honey-cafe-and-crepery-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
seward-street-slides-san-francisco,parks,Parks,37.75791894,-122.4398138,(415) 254-4299,,https://s3-media1.fl.yelpcdn.com/bphoto/tveaAejg0kD5I_jfTKNQ-w/o.jpg,,30 Seward St,San Francisco,Seward Street Slides,14152544299,,4.5,https://www.yelp.com/biz/seward-street-slides-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
aha-fresh-san-francisco,breakfast_brunch,Breakfast & Brunch,37.751351,-122.432183,(415) 647-7037,,https://s3-media2.fl.yelpcdn.com/bphoto/EJ9p6FvfqvBIXSpRqhYa0Q/o.jpg,,4007 24th St,San Francisco,Aha Fresh,14156477037,$$,4,https://www.yelp.com/biz/aha-fresh-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
loving-cup-san-francisco,desserts,Desserts,37.798653,-122.422157,(415) 440-6900,,https://s3-media3.fl.yelpcdn.com/bphoto/FNzlK-v-6oYb6bXqFLT1Hg/o.jpg,,2356 Polk St,San Francisco,Loving Cup,14154406900,$,4,https://www.yelp.com/biz/loving-cup-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
zushi-puzzle-san-francisco-2,sushi,Japanese,37.80052,-122.43308,(415) 931-9319,,https://s3-media1.fl.yelpcdn.com/bphoto/fJPezRTZAvOuzyRwS06UQg/o.jpg,,1910 Lombard St,San Francisco,Zushi Puzzle,14159319319,$$$,4,https://www.yelp.com/biz/zushi-puzzle-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
hai-ky-noodles-san-francisco,chinese,Chinese,37.7840538,-122.4179535,(415) 771-2577,,https://s3-media1.fl.yelpcdn.com/bphoto/3jnij09aARw6gbYaKhg7Zw/o.jpg,,707 Ellis St,San Francisco,Hai Ky Noodles,14157712577,$,4.5,https://www.yelp.com/biz/hai-ky-noodles-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
swensens-ice-cream-san-francisco,icecream,Desserts,37.799191,-122.419276,(415) 775-6818,,https://s3-media1.fl.yelpcdn.com/bphoto/FZpZDxNMBP47Ps-aWvasjw/o.jpg,,1999 Hyde St,San Francisco,Swensen's Ice Cream,14157756818,$,4.5,https://www.yelp.com/biz/swensens-ice-cream-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
cockscomb-san-francisco,bars,Bars,37.77865,-122.39733,(415) 974-0700,,https://s3-media2.fl.yelpcdn.com/bphoto/O7zkt9UtmenwMF3_fsjt3w/o.jpg,,564 4th St,San Francisco,Cockscomb,14159740700,$$$,4,https://www.yelp.com/biz/cockscomb-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
bobos-san-francisco-14,steak,Steakhouses,37.80140888,-122.4257441,(415) 441-8880,,https://s3-media3.fl.yelpcdn.com/bphoto/-7d1ZYtDNxrzi6V5rcDoDg/o.jpg,,1450 Lombard St,San Francisco,Bobo's,14154418880,$$$,4,https://www.yelp.com/biz/bobos-san-francisco-14?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
miette-patisserie-san-francisco,bakeries,Bakeries,37.79601,-122.393979,(415) 837-0300,,https://s3-media2.fl.yelpcdn.com/bphoto/VjukptnWZrATMij73AmZpw/o.jpg,,1 Ferry Bldg,San Francisco,Miette Patisserie,14158370300,$$,4,https://www.yelp.com/biz/miette-patisserie-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
sushi-bistro-san-francisco,sushi,Japanese,37.77701,-122.4635,(415) 933-7100,,https://s3-media2.fl.yelpcdn.com/bphoto/Uo9YbTWfVTVlwJIoGwk1yA/o.jpg,,431 Balboa St,San Francisco,Sushi Bistro,14159337100,$$,4,https://www.yelp.com/biz/sushi-bistro-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-sentinel-san-francisco,sandwiches,Fast Food,37.78829778,-122.4013724,(415) 769-8109,,https://s3-media4.fl.yelpcdn.com/bphoto/bmLhuYADb1MNQJATh5Bfzw/o.jpg,,37 New Montgomery St,San Francisco,The Sentinel,14157698109,$,4,https://www.yelp.com/biz/the-sentinel-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
baker-beach-san-francisco,parks,Parks,37.79052988,-122.4834643,(415) 561-4323,,https://s3-media2.fl.yelpcdn.com/bphoto/CoFUImornyzDFWpnIT_7hA/o.jpg,,1770 Gibson Rd,San Francisco,Baker Beach,14155614323,,4.5,https://www.yelp.com/biz/baker-beach-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
fino-ristorante-and-bar-san-francisco,italian,Italian,37.78798807,-122.4122871,(415) 928-2080,,https://s3-media1.fl.yelpcdn.com/bphoto/wnZFldKz5Z9W9aXnnfuMlA/o.jpg,,624 Post St,San Francisco,Fino Ristorante & Bar,14159282080,$$,4,https://www.yelp.com/biz/fino-ristorante-and-bar-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
broken-record-san-francisco,divebars,Bars,37.71426,-122.437,(415) 963-1713,,https://s3-media3.fl.yelpcdn.com/bphoto/txiMMmGx_NGMsl4LHcAjOA/o.jpg,,1166 Geneva Ave,San Francisco,Broken Record,14159631713,$,4,https://www.yelp.com/biz/broken-record-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
home-san-francisco-28,coffee,Drinks,37.782323,-122.480993,(415) 702-9244,,https://s3-media4.fl.yelpcdn.com/bphoto/GQf4U5_H80ICBx9HrVGvew/o.jpg,,2018 Clement St,San Francisco,Home,14157029244,$$,4.5,https://www.yelp.com/biz/home-san-francisco-28?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
han-il-kwan-san-francisco,korean,Korean,37.77675,-122.4783,(415) 752-4447,,https://s3-media1.fl.yelpcdn.com/bphoto/4oWPvCLkLh8P1nWCo4qlYg/o.jpg,,1802 Balboa St,San Francisco,Han Il Kwan,14157524447,$$,4,https://www.yelp.com/biz/han-il-kwan-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
topsys-fun-house-san-francisco,cocktailbars,Bars,37.7905828,-122.4038175,(415) 757-0290,,https://s3-media2.fl.yelpcdn.com/bphoto/HcVsmXqafemyph_FqkbMBA/o.jpg,,260 Kearny St,San Francisco,Topsy's Fun House,14157570290,$$,4.5,https://www.yelp.com/biz/topsys-fun-house-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
rich-table-san-francisco,newamerican,American,37.77485,-122.42284,(415) 355-9085,,https://s3-media3.fl.yelpcdn.com/bphoto/WirjOtooKuCQnZhpLNVlUA/o.jpg,,199 Gough St,San Francisco,Rich Table,14153559085,$$$,4,https://www.yelp.com/biz/rich-table-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
boiling-hot-pot-san-francisco,hotpot,Chinese,37.7806682,-122.4786992,(415) 221-1188,,https://s3-media2.fl.yelpcdn.com/bphoto/QRNhSygdK1WHNM9gOgsacw/o.jpg,,5512 Geary Blvd,San Francisco,Boiling Hot Pot,14152211188,$$,4.5,https://www.yelp.com/biz/boiling-hot-pot-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-flying-falafel-san-francisco-3,falafel,Mediterranean,37.7812488,-122.411304,(415) 964-1003,,https://s3-media3.fl.yelpcdn.com/bphoto/kmdmUh_44nGS_UIpjv4_Sg/o.jpg,,1051 Market St,San Francisco,The Flying Falafel,14159641003,$,4.5,https://www.yelp.com/biz/the-flying-falafel-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
pakwan-restaurant-16th-street-san-francisco,indpak,Indian,37.7649157,-122.4237774,(415) 255-2440,,https://s3-media1.fl.yelpcdn.com/bphoto/eugzdBKy_x20O0DXKoUwpQ/o.jpg,,3180-82 16th St,San Francisco,Pakwan Restaurant - 16th Street,14152552440,$$,4,https://www.yelp.com/biz/pakwan-restaurant-16th-street-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
tataki-san-francisco,sushi,Japanese,37.78783905,-122.4412277,(415) 931-1182,,https://s3-media2.fl.yelpcdn.com/bphoto/fc3n53gUq5lZ_gD1VjUJ8Q/o.jpg,,2827 California St,San Francisco,Tataki,14159311182,$$,4,https://www.yelp.com/biz/tataki-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
trattoria-contadina-san-francisco,italian,Italian,37.80018,-122.41228,(415) 982-5728,,https://s3-media3.fl.yelpcdn.com/bphoto/uP5cOnuhLAZ2OTlOnxwLow/o.jpg,,1800 Mason St,San Francisco,Trattoria Contadina,14159825728,$$,4,https://www.yelp.com/biz/trattoria-contadina-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
japanese-tea-garden-san-francisco,tea,Drinks,37.77008973,-122.4703147,(415) 752-1171,,https://s3-media4.fl.yelpcdn.com/bphoto/BlkaP-IfUD2mjEpc8NnXlA/o.jpg,,75 Hagiwara Tea Garden Dr,San Francisco,Japanese Tea Garden,14157521171,$,4,https://www.yelp.com/biz/japanese-tea-garden-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
starbelly-san-francisco,comfortfood,Others,37.76406655,-122.4325311,(415) 252-7500,,https://s3-media3.fl.yelpcdn.com/bphoto/IQcRlC75Lea8bqgHpJ8Usg/o.jpg,,3583 16th St,San Francisco,Starbelly,14152527500,$$,4,https://www.yelp.com/biz/starbelly-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
nopalito-san-francisco,mexican,Mexican,37.7734353,-122.438993,(415) 437-0303,,https://s3-media1.fl.yelpcdn.com/bphoto/IbW8zI_AhC8VN1rfBKOa2g/o.jpg,,306 Broderick St,San Francisco,Nopalito,14154370303,$$,4,https://www.yelp.com/biz/nopalito-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
lazy-bear-san-francisco-5,newamerican,American,37.76041,-122.41969,(415) 874-9921,,https://s3-media3.fl.yelpcdn.com/bphoto/I3yhxGxciarZn4J8QJWBkw/o.jpg,,3416 19th St,San Francisco,Lazy Bear,14158749921,$$$$,4.5,https://www.yelp.com/biz/lazy-bear-san-francisco-5?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
super-duper-burgers-san-francisco-6,burgers,Fast Food,37.78471362,-122.403915,(415) 882-1750,,https://s3-media3.fl.yelpcdn.com/bphoto/SBCDxbzpFlME83_Z5iWdPw/o.jpg,,783 Mission St,San Francisco,Super Duper Burgers,14158821750,$$,4,https://www.yelp.com/biz/super-duper-burgers-san-francisco-6?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
betty-lous-seafood-and-grill-san-francisco,seafood,Seafood,37.79827248,-122.4070575,(415) 757-0569,,https://s3-media1.fl.yelpcdn.com/bphoto/xPv2w52l4pv6UqTieGCmvQ/o.jpg,,318 Columbus Ave,San Francisco,Betty Lou's Seafood & Grill,14157570569,$$,4.5,https://www.yelp.com/biz/betty-lous-seafood-and-grill-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
brendas-meat-and-three-san-francisco-3,soulfood,Others,37.77814892,-122.4385513,(415) 926-8657,,https://s3-media3.fl.yelpcdn.com/bphoto/jmJksjiKWD72Oeb_Te9sug/o.jpg,,919 Divisadero St,San Francisco,Brenda's Meat & Three,14159268657,$$,4,https://www.yelp.com/biz/brendas-meat-and-three-san-francisco-3?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
old-skool-cafe-san-francisco,soulfood,Others,37.734266,-122.390515,(415) 822-8531,,https://s3-media2.fl.yelpcdn.com/bphoto/xk3xQ1bloHuotiF_N-yqzQ/o.jpg,,1429 Mendell St,San Francisco,Old Skool Cafe,14158228531,$$,4.5,https://www.yelp.com/biz/old-skool-cafe-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
papalote-mexican-grill-san-francisco,mexican,Mexican,37.75194,-122.42094,(415) 970-8815,,https://s3-media1.fl.yelpcdn.com/bphoto/xm6Q3gPeYH9F8bAOCqUcpA/o.jpg,,3409 24th St,San Francisco,Papalote Mexican Grill,14159708815,$$,3.5,https://www.yelp.com/biz/papalote-mexican-grill-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-italian-homemade-company-san-francisco-6,italian,Italian,37.79742,-122.43097,(415) 655-9325,,https://s3-media2.fl.yelpcdn.com/bphoto/2yk0U7vH-dukWQppke4z_w/o.jpg,,1919 Union St,San Francisco,The Italian Homemade Company,14156559325,$$,4.5,https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-6?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
the-little-chihuahua-san-francisco,mexican,Mexican,37.7720399,-122.43688,(415) 255-8225,,https://s3-media2.fl.yelpcdn.com/bphoto/h9GyJ9X5VbuKoB9tSgNg4w/o.jpg,,292 Divisadero St,San Francisco,The Little Chihuahua,14152558225,$$,4,https://www.yelp.com/biz/the-little-chihuahua-san-francisco?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
crepevine-restaurant-san-francisco-2,creperies,Desserts,37.76435,-122.46467,(415) 681-5858,,https://s3-media3.fl.yelpcdn.com/bphoto/aHbzo2vP4W7bnsQJJDy5aQ/o.jpg,,624 Irving St,San Francisco,Crepevine Restaurant,14156815858,$$,4,https://www.yelp.com/biz/crepevine-restaurant-san-francisco-2?adjust_creative=9xCdyIxzfV6J-Out6XR2FA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9xCdyIxzfV6J-Out6XR2FA
